interaction_id,user_id,product_id,event_type,rating,timestamp
344,A2X81XA57054L9,B0007MXZB2,purchase,5.0,2009-07-26
345,A2QGCMZ0K7XMC,B00555R3LY,add_to_cart,4.0,2014-03-31
346,A2T29CXPVEW9V1,B00BMMPPBE,add_to_cart,4.0,2014-03-04
347,A366EEYIQBU9I5,B00001P4ZH,purchase,5.0,2013-10-25
348,A3324Z2W5D9Z8V,B001YI02CS,purchase,5.0,2009-07-15
349,A387VI3T9N1DDF,B000204SWE,wishlist,3.0,2006-12-17
350,A2KSR9HFDEZRJ9,B002K4512Q,wishlist,3.0,2013-03-27
351,A26RR0RP62NP8T,B003L0RMK2,purchase,5.0,2012-03-11
352,A39M72SW9SAORS,B00009R6TA,add_to_cart,4.0,2012-05-11
353,A4GLR5U1NHQR8,B009OXZ0OU,view,2.0,2013-02-11
354,A1H7Y5XKPGT0OS,B005X64OT4,purchase,5.0,2012-02-01
355,A2XT8C2ASRLF2M,B004HW7KBY,wishlist,3.0,2012-06-22
356,A15JB6N4ZYTUQH,B004JCW4W2,purchase,5.0,2013-05-04
357,A26Y46IJHWT6H5,B003EO1H7E,purchase,5.0,2012-05-20
358,A2IVTZAL1O8WZH,B007LBOCVY,purchase,5.0,2013-01-19
359,A2C1OCOL96Y7T,B0031R2WQO,view,2.0,2012-06-17
360,A3F7MW8OUUQNQK,B000TG4BA0,purchase,5.0,2008-09-25
361,A1ABR9XW8ZUQT0,B005Z4R45K,wishlist,3.0,2013-11-29
362,A1I1ZGZUDM326L,B003182MV8,purchase,5.0,2012-05-06
363,A2KLZJX9Z8J2FD,B003ES5ZUU,purchase,5.0,2013-04-16
364,A3OUCHMAK9295I,B0076TGU4S,purchase,5.0,2014-05-28
365,A3MZF3IL19IT7T,B000HDJT4S,purchase,5.0,2007-05-11
366,ANZ3GVYW66TBS,B000N43XKW,view,2.0,2007-08-01
367,A33MWNM5UXUARA,B006WOW2FE,add_to_cart,4.0,2012-05-22
368,A1BTZKE2QAH2QN,B0057ODG6Y,purchase,5.0,2012-01-06
369,AJGRPDTP3MVUT,B004R5SLOG,purchase,5.0,2011-07-22
370,A20PAT9NYFJACX,B009FU8BR0,view,1.0,2013-01-25
371,A3DL9S51L2X5PY,B006JGXOSY,view,2.0,2014-02-01
372,A1ZPD53DH9LFVF,B0002QYS8W,purchase,5.0,2013-11-18
373,A3UGXRNRXVNAPI,B0015ACUKC,add_to_cart,4.0,2012-03-07
374,A3LYJMOZ1BXWN9,B0045FM6SU,purchase,5.0,2014-04-01
375,A2431KC88UDK7Z,B00005T3FO,view,1.0,2007-01-29
376,A1PRF1WDTUZ5ID,B005T63BJM,add_to_cart,4.0,2014-02-02
377,A10L2P65EM6PVW,B00007GQLS,purchase,5.0,2007-01-20
378,AURFNQB3I64BU,B000E3XB2W,wishlist,3.0,2009-09-17
379,A3PXBQVJSLP11W,B000T9COJ2,purchase,5.0,2008-03-23
380,A18SNLASKS8H73,B00EL8NIJC,add_to_cart,4.0,2013-11-06
381,A13VHCNUMH4UB2,B00322PYYK,view,2.0,2014-01-13
382,A22JH2Y5QZ4157,B009YE1BAG,add_to_cart,4.0,2013-12-17
383,A26N05GYOA4K8V,B009A8L0HU,add_to_cart,4.0,2013-10-07
384,AKCJBU6XGJ0P1,B003XU7JSK,view,1.0,2012-12-13
385,A2PKP50FD0SYYJ,B0007MGEQ0,purchase,5.0,2006-08-14
386,A2VAH77L2MY1Z5,B008F537KC,view,1.0,2014-05-11
387,A1WG5ZDL5BL6UL,B0083S3OWW,wishlist,3.0,2012-11-26
388,A35MBCRIOLFLD9,B002BK6NW6,wishlist,3.0,2014-03-17
389,A1CY8QNV661JC9,B0001FTVDQ,purchase,5.0,2014-04-13
390,A1PUXO9L50KXF5,B006ZQJD5Q,purchase,5.0,2013-04-29
391,A1ZZYTPXFU7TM7,B001F50TDC,view,2.0,2011-11-28
392,A1VXOWAOSSME0Z,B004E10KFG,view,2.0,2013-06-16
393,ALAVEQZCTVB7Z,B0017ICW4G,view,2.0,2008-12-24
394,AIUI5LUZLLNW4,B000HI9O5W,purchase,5.0,2008-06-06
395,A1AE0SBAH5PTS5,B004EVT9WQ,view,1.0,2011-05-26
396,A1YR68YVXQVTV6,B00FBSFYAC,purchase,5.0,2013-12-24
397,ACG5SOTV11K7Y,B00A81S4YU,add_to_cart,4.0,2014-03-16
398,A1BU5WQB9W0G1U,B0079KZZKO,add_to_cart,4.0,2012-10-21
399,AZRT5WFJFC4M8,B002WK1SNE,wishlist,3.0,2011-08-05
400,A36O28XD1439JH,B00G5RXM16,view,2.0,2014-03-12
401,A1000YH725UROY,B003VQHIEQ,purchase,5.0,2013-01-15
402,A1LCJINSX4FCH2,B000QTBXJW,purchase,5.0,2008-03-09
403,A27A3NZRR6FJ49,B004D8NZ52,purchase,5.0,2012-06-21
404,A1F2E22NOO5DNB,B002ROAZE8,purchase,5.0,2012-12-07
405,A1R6DKN9YQ2YU1,B004PADOPO,view,1.0,2012-02-16
406,A1YWOOC82SQEXI,B000EOMXM0,purchase,5.0,2007-03-25
407,A28Y587UOB6VCS,B000085BCX,purchase,5.0,2010-03-25
408,A1MGID9E7TBWV1,B008OLGKLU,purchase,5.0,2013-04-01
409,A22KOB27KVYGXK,B00I2VIR2M,purchase,5.0,2014-04-07
410,A20YWLF68C5EE6,B000HZDF8W,purchase,5.0,2011-05-15
411,A8LQXGAPWVUDA,B002ZCXJZE,view,2.0,2012-02-27
412,A2SYAQXJGRY3XE,B004EHNAM0,add_to_cart,4.0,2011-12-29
413,A2VEJDERH3PMKZ,B003VGUGBS,view,1.0,2013-07-05
414,A2GG2IHXMVIH77,B002LITI7K,purchase,5.0,2011-12-01
415,A5H9FLOK13PLP,B009SJR2B4,view,2.0,2012-12-25
416,A2CHIND3JZD39S,B005HMKKH4,purchase,5.0,2013-04-10
417,A1TZLXHVP8QXT2,B00A4A1TYM,purchase,5.0,2013-12-13
418,A324CX5OL0LK64,B0053NBLFW,purchase,5.0,2013-01-29
419,AYC3170ABOC6P,B0089VNAC2,purchase,5.0,2013-01-13
420,A1S5OAYW4CODVA,B00009WPOM,purchase,5.0,2006-07-21
421,AK5LDHACCGWL9,B000FBK3QK,purchase,5.0,2009-06-24
422,A2LH5SQDXRSDXC,B0084Y47SK,purchase,5.0,2014-07-13
423,A1R6RESCOWKTUF,B003WD2SLQ,purchase,5.0,2013-07-09
424,A2WNSCLFPTWW7K,B001G5ZTZO,purchase,5.0,2009-02-12
425,ACVJJBPD7E58Q,B0052TDXJ4,purchase,5.0,2011-09-15
426,A212051ZI27M74,B000F7QRTG,purchase,5.0,2010-03-17
427,A1ATESY0CJAUWT,B00336S7KS,view,2.0,2011-04-28
428,A2QAVNIT8ST4SZ,B007KFVQXI,purchase,5.0,2014-01-27
429,AODKB0THUTN7W,B005CLPP84,view,2.0,2013-01-22
430,A3966TRSIWW4Q2,B00AB3CGF8,purchase,5.0,2013-02-23
431,AKBNM9JDET5TE,B00365GUZ0,add_to_cart,4.0,2011-05-24
432,AAEHOTZ1GRAUX,B00DBX371C,add_to_cart,4.0,2013-08-31
433,A1B98W6U43QLZ2,B00553X96Y,purchase,5.0,2014-02-24
434,A393AR3FCE4XDE,B0000DHVN3,wishlist,3.0,2010-08-16
435,A3B4VJNECZH5BB,B0012P26ZO,add_to_cart,4.0,2013-11-02
436,A1GPVV2XWNGSDX,B003RQBKLC,purchase,5.0,2012-12-23
437,A506HOOCVL8GW,B0039BPG1A,purchase,5.0,2014-03-08
438,A28OPKPW25782G,B002Q8HK7K,wishlist,3.0,2009-11-04
439,A3ISJIX8RW2824,B001HJTK5Y,purchase,5.0,2013-05-08
440,AUEODXQ94S4A5,B005B9G79I,view,2.0,2011-10-14
441,A3HWB36LLQAMXH,B00003IEMD,purchase,5.0,2013-01-09
442,A33J1EN4GK1PFO,B005ZI49IQ,purchase,5.0,2013-05-25
443,A3BSPXD2A2UQ2T,B0028Y4DHM,purchase,5.0,2013-10-06
444,A328CAQOU9K9MB,B001E2KAOO,view,2.0,2009-02-16
445,A2UQK3DAZ8NO2T,B000CSEL4Q,add_to_cart,4.0,2006-06-25
446,A9K4FLTQGC4IG,B0068SV23W,add_to_cart,4.0,2013-07-08
447,A1YF3GYWQL9HON,B000FI2EAG,purchase,5.0,2013-04-27
448,A2Y08KFEHZO280,B000VY2BC0,purchase,5.0,2009-06-03
449,A35CJ44RCZNA24,B0007QU6WY,purchase,5.0,2013-03-08
450,A3MRJRBDW92KT0,B004JXVOD6,purchase,5.0,2011-11-12
451,A1WC62FI5PG4IQ,B000CQ73PW,purchase,5.0,2008-09-06
452,A29W3MFXS4JW3N,B00796I546,purchase,5.0,2013-02-28
453,A1GO4QQFTCWCVT,B000N4W1QY,view,2.0,2014-05-22
454,A1DILP2F4TBJ0U,B003G8EMA2,purchase,5.0,2011-11-14
455,A2K6B10MVZH8R6,B005LTH7QA,purchase,5.0,2013-07-30
456,A3GX6JDP940CP8,B003I1GVRY,view,1.0,2014-02-17
457,A1PDWVZY8O6WU9,B00BWLL9N8,purchase,5.0,2013-06-19
458,A3JFQSOF150OEI,B004VM0SE6,purchase,5.0,2013-02-18
459,A2BHJPIILCDT9P,B001U1LX3Q,purchase,5.0,2011-09-02
460,A35SNSDRNE9P8Q,B00009R9CT,purchase,5.0,2013-06-30
461,A3CY3CFCS553FZ,B007SM7O2U,purchase,5.0,2013-05-22
462,A1EEWX4I4P6CQ9,B0034XRLNE,purchase,5.0,2012-02-13
463,A152KDPYT6YX32,B00A3YN0Z0,wishlist,3.0,2013-10-22
464,AEUSUWLS9Z4MG,B003ES5ZUU,purchase,5.0,2013-06-01
465,A1A22RM1NZTVQV,B000067SC4,purchase,5.0,2010-08-05
466,A3I0I0YHZB013F,B009WSCW4S,wishlist,3.0,2013-09-25
467,A2FJZ3IYQ9N65S,B007RZB3KM,purchase,5.0,2014-05-22
468,A2TD4H6KVEK4SC,B004GIKYDK,view,1.0,2011-07-10
469,A1T8QZFPHG0S0W,B00001W0EQ,purchase,5.0,2013-12-07
470,A3RBR6QZMFFYBU,B008D2POAS,wishlist,3.0,2013-09-17
471,A3AOUV65YRS4CV,B001VEI290,purchase,5.0,2009-11-09
472,A3AAUXYUCDZYZF,B004ESEW6C,purchase,5.0,2013-06-14
473,A1UF2U54GPIYXF,B002Y6CJJ8,wishlist,3.0,2012-01-10
474,A17M1CS6VCG3YZ,B00DBX371C,add_to_cart,4.0,2014-03-08
475,A17D5GEFPPK64J,B00023C6SE,purchase,5.0,2007-01-09
476,A2HSLG1WP31I6D,B0015KYV3Q,add_to_cart,4.0,2008-11-10
477,A2NCKYW35JTQ5E,B0032Y0OH0,add_to_cart,4.0,2013-02-06
478,A1VQVQAEDOQFVW,B0054OIRQG,purchase,5.0,2012-09-09
479,A3I87CII5XFGDZ,B00C4P8E3E,wishlist,3.0,2014-03-09
480,A2S95CVQS2DMDC,B001GV008O,purchase,5.0,2013-03-10
481,A1QBAZZCVQ4B2X,B000TUDOQ8,add_to_cart,4.0,2014-05-06
482,A2E8EGBUN36FRT,B00834SJNA,purchase,5.0,2013-03-31
483,A1TVUF5RHZX1JG,B00B7LQ73U,purchase,5.0,2014-02-01
484,AIFWN0G3GEZ8R,B000S5Q9CA,purchase,5.0,2013-01-05
485,A2FK11U8INJYUP,B00894YP00,purchase,5.0,2013-08-24
486,A8S94UH3I763R,B001911ZRQ,add_to_cart,4.0,2010-10-25
487,A3LLS6SSZUOITX,B001N9X4CS,purchase,5.0,2014-02-24
488,A1C87OAZ1M6KB9,B00BGGDVOO,add_to_cart,4.0,2014-02-16
489,A3BJCVK62OKC2U,B00AK9ZT98,purchase,5.0,2013-11-05
490,A2NSMHRO4IU404,B002LITFP0,purchase,5.0,2011-10-17
491,A2VI45SXKJHPZU,B0009V13XS,purchase,5.0,2013-07-22
492,A3E049PVKG7NDK,B00117OGC4,purchase,5.0,2007-12-26
493,A1NKUMKYIZQQ2S,B003ZSP0WW,purchase,5.0,2014-02-18
494,ATKPWL3JFTF2A,B004RKQM8I,purchase,5.0,2013-04-23
495,A1TZ3HS3G2WQNI,B00133J0XQ,wishlist,3.0,2010-01-04
496,AJ2Q1T7TX2BSW,B004R5SLJG,purchase,5.0,2011-12-25
497,AX4UO4N1RUMZC,B00178NHA4,add_to_cart,4.0,2013-02-07
498,A3R27A69ECWYIS,B004ILVEA2,purchase,5.0,2013-01-26
499,A1LFMRIKENJJIQ,B00316263Y,view,2.0,2013-11-22
500,A2BAHBYCJK7JPA,B001CS0XEW,purchase,5.0,2010-08-06
501,A7P9MJPCFIWJF,B0030XNBHS,add_to_cart,4.0,2013-01-10
502,A27K9A3JP5AXZY,B003WLZNH4,add_to_cart,4.0,2012-12-31
503,A1BVKGR13BBM6C,B000QF1EK4,add_to_cart,4.0,2009-02-07
504,A14VEBXW2J1LPZ,B0002BESTQ,purchase,5.0,2011-11-22
505,A1AEALDBVOVS60,B001BYB5ZS,purchase,5.0,2014-04-21
506,A2P5GE4JNB3LUW,B001FFP4PK,add_to_cart,4.0,2011-07-16
507,A2CJGVAHVZGJIP,B002ZG7WIA,purchase,5.0,2012-03-13
508,AUK120S1J4EKP,B003ELYQGG,add_to_cart,4.0,2013-12-05
509,ABAPYHQ0GVQ55,B0083IG8K2,purchase,5.0,2013-08-11
510,A3E8KIZ79FGRIZ,B000IVDIL4,purchase,5.0,2008-01-20
511,A1TL96GW81K9D,B00HT2RNSO,purchase,5.0,2014-07-12
512,A2B5F1P7E7RT7W,B00608WXGA,purchase,5.0,2013-08-15
513,A2OTOPP9WSD7FL,B001IJYLL6,purchase,5.0,2010-03-07
514,A2EW0LJBF5514B,B0071CE2ZE,purchase,5.0,2013-03-18
515,A1GA6VKP9EHZCE,B003VAGXZC,purchase,5.0,2011-06-02
516,A2AYXYG00PWO5X,B001KUL012,purchase,5.0,2010-06-06
517,A2QNBIY2W5ZWY3,B005ESY8VA,add_to_cart,4.0,2013-01-16
518,A22KZJ7JNJ2GZJ,B002G0CWSU,purchase,5.0,2010-03-08
519,A1YLVUBTV7XGBP,B0018A6Q5O,add_to_cart,4.0,2012-12-25
520,A2J4BQZ8E3IG1S,B007JENG1A,purchase,5.0,2013-02-22
521,A8DR7GVMQQJUC,B00B1TYMXA,add_to_cart,4.0,2013-08-07
522,A28X0LT2100RL1,B00009R9A1,purchase,5.0,2013-09-04
523,A1DUSPL9TDN8SP,B000BX47X2,view,2.0,2010-03-07
524,A247P51OUO683W,B004KPS5UI,add_to_cart,4.0,2012-12-27
525,A2O0K2S12AWLED,B004BQKQ8A,view,2.0,2011-10-20
526,AVNTSI11JUEVY,B000O5N5AI,view,2.0,2012-12-12
527,A28LKL1NM5RIHS,B000NP3DJW,purchase,5.0,2008-07-10
528,A1M86X97J2VKZN,B000WYVBR0,purchase,5.0,2013-02-07
529,A2KF3H5304I4IA,B00D429Y12,purchase,5.0,2013-12-13
530,A2L1BDWDLI32A9,B006U4AV54,view,1.0,2013-03-24
531,A34W3C38EAN5WL,B003W21IJU,purchase,5.0,2013-01-07
532,A26G07ZK2Q2TR1,B004AD2EW0,view,2.0,2013-10-16
533,ASLE2A9N2YSGC,B00009UTZA,purchase,5.0,2014-03-12
534,A3H754WVZQ3HTJ,B000VEHTLS,purchase,5.0,2011-01-25
535,A272JDNEVXGADX,B004GF8TIK,add_to_cart,4.0,2013-05-27
536,A28O4KBPSVS1LR,B0082YNR0Q,wishlist,3.0,2013-11-15
537,AKREPLJQO7C8H,B0028PLBFI,view,2.0,2010-01-30
538,AR5MIKUV01X24,B0019D6H2M,purchase,5.0,2013-02-01
539,ATL255FB2LXUL,B0063705PE,wishlist,3.0,2014-02-14
540,A15Q2L6DYRTFIU,B00F9FCW7K,purchase,5.0,2014-05-17
541,AVFLQDM23XOJI,B0097BEFYA,purchase,5.0,2014-01-09
542,A3S66WJLBU17YW,B0007QN18U,add_to_cart,4.0,2009-10-14
543,A1CB7LBFX2M4B4,B003FNJCSU,purchase,5.0,2013-07-12
544,A2MHP267RG8EFG,B004YAYM06,purchase,5.0,2014-06-11
545,A2UKMX73IIRLQT,B00BXQUQ9U,purchase,5.0,2013-08-07
546,A1EH7VE91L0E5,B0009JKVZG,purchase,5.0,2008-07-29
547,APNO8B1T5SH17,B002ZE4TDI,purchase,5.0,2014-04-08
548,A3Q0LZU1FX2710,B0002ZUZVW,add_to_cart,4.0,2005-02-23
549,A23GFTVIETX7DS,B0018LX0DY,add_to_cart,4.0,2009-07-10
550,A1LGLNIIAESN0L,B007IWKQQQ,purchase,5.0,2013-11-03
551,A2HRTBTZNLNDZU,B004LCN0XW,add_to_cart,4.0,2013-06-28
552,A2EIFVQ2TXF93F,B0012S4APK,wishlist,3.0,2012-08-19
553,A13YGBD7E74BWM,B007FETOK6,add_to_cart,4.0,2013-07-02
554,A1Q43RBNC47Q48,B00CA370DA,purchase,5.0,2014-05-26
555,A19UUO6X0NX2VJ,B000BTL0OA,purchase,5.0,2013-09-21
556,A1QX8AMFSC2TGH,B00EZB3GGA,purchase,5.0,2013-10-14
557,A30IDVUYHDVJQM,B000CKVOOY,purchase,5.0,2011-10-30
558,AFVRJ0UE9EJDA,B001CIREXA,purchase,5.0,2011-07-07
559,AYNVWF9LPK0BW,B0000TSJVI,purchase,5.0,2014-06-16
560,A3RNKK7R8U4QLC,B001KN6WL2,add_to_cart,4.0,2013-10-12
561,A232X0D2CYSOG3,B004YLCIC4,purchase,5.0,2014-02-07
562,A10R21T101R5NJ,B001T9N120,purchase,5.0,2013-10-21
563,A3N6Q83Q52Z0HX,B000063TMH,add_to_cart,4.0,2003-01-01
564,A27TV19A49P4HS,B000MUO01S,purchase,5.0,2012-02-06
565,A2KQCGDUBSF9G7,B000VX6XL6,purchase,5.0,2013-12-16
566,A1PUNXF1CHZAQX,B002AH8T3Q,view,1.0,2013-04-10
567,A37Z9GNN9FIA8V,B004GGUAUE,view,2.0,2012-02-04
568,A2SZKC9P76A03D,B0069R7FFQ,purchase,5.0,2013-04-07
569,AHOKN3NQ43DGZ,B004M8SCHO,view,1.0,2012-05-27
570,A2ICE47SJFD90U,B0026SKZO0,view,2.0,2010-09-17
571,A1VXBI4OL74SOT,B000IF4TPY,add_to_cart,4.0,2008-10-17
572,A13VH71ZL7S2DQ,B00AJO389C,purchase,5.0,2014-03-24
573,A7OKY5E1AI1J0,B00004X10B,purchase,5.0,2010-03-13
574,A2BP1IDG7W1RWY,B0064FS7HI,purchase,5.0,2013-03-21
575,A1H4B09YLQ9IMA,B0046C8BWM,purchase,5.0,2013-02-25
576,A3RLJ74U6JXAZV,B00A2LZ9YE,view,2.0,2013-08-30
577,A35IX2GE0VC0JP,B0052606II,wishlist,3.0,2011-12-22
578,A25QPXNZM06AL0,B009CP4PIW,add_to_cart,4.0,2013-12-30
579,A1NB7GMZVATK4L,B003B01AHS,view,1.0,2012-08-20
580,A37U84DNQ3IBZP,B00475XLFA,add_to_cart,4.0,2014-04-08
581,A1BECHTTFE6BP2,B003CK10DG,wishlist,3.0,2013-01-19
582,A3OU77Q79O3KCX,B00622AG6S,purchase,5.0,2013-01-16
583,AHOQOZWYIW1AQ,B008NMCPTQ,add_to_cart,4.0,2013-08-27
584,A33LNGMMPEZVLL,B001AN16QI,add_to_cart,4.0,2014-01-22
585,AKVROMPBXYG4U,B007JF85SS,purchase,5.0,2013-03-03
586,AKHJOJMEJ17NT,B0013FMLXK,purchase,5.0,2013-02-22
587,A23RG90BM9QO81,B007T9WGMA,wishlist,3.0,2014-06-12
588,A1F8K6NN9LEUO9,B000JNQSIQ,purchase,5.0,2013-12-29
589,A2XUI4QJDPVZG5,B005T63BJM,purchase,5.0,2013-12-31
590,A1H9O1ETX9DKTO,B000N7VPRW,purchase,5.0,2014-01-09
591,AO9KZ2D5EH0N4,B004SD22PQ,purchase,5.0,2012-07-03
592,A2H8OSFZTHDFBE,B0041G62SI,view,1.0,2011-09-30
593,A2KLOQPQHA03ZO,B003MQWN40,purchase,5.0,2012-02-20
594,A1D8JPKIZ9SZYL,B0016BVDIK,view,1.0,2013-07-07
595,AFOZMH2ZQVF3F,B005Q5TP5U,add_to_cart,4.0,2013-08-19
596,A1PUE4V0SE0YKB,B009KUT322,purchase,5.0,2014-06-11
597,ATQCA3K29B03I,B00HMD97YI,purchase,5.0,2014-07-03
598,A2WAVJF9OWQGBB,B009D79VH4,purchase,5.0,2014-01-10
599,A3QA13W0Y7TM86,B002RCNX8K,wishlist,3.0,2013-09-06
600,A2HGEG82645YF4,B009Y29PLK,purchase,5.0,2014-02-12
601,A13M41WW0LJLU0,B001SER460,purchase,5.0,2009-08-07
602,AUTT87XWQIWSU,B000TFPKYC,purchase,5.0,2009-12-05
603,A1Q7LIXNYHNTY1,B004XC3GWU,purchase,5.0,2011-12-07
604,A3W152L0OZZER6,B000LO8Z48,add_to_cart,4.0,2010-08-26
605,A3IDU1YKJWR1B3,B001LFBCOG,purchase,5.0,2011-09-17
606,A3R1ZDOMKYA5BW,B002KMR2IE,add_to_cart,4.0,2014-05-28
607,ACGYOHKOZOSZC,B003AJXUTQ,purchase,5.0,2011-10-05
608,ADLA6DY75UKM1,B005MTME3U,purchase,5.0,2013-01-30
609,A3I8S99J38ODC3,B000OG6I6A,purchase,5.0,2009-02-16
610,A3NROZCF45XLNQ,B0071368WI,add_to_cart,4.0,2012-07-09
611,AZLCPPX7WGMZK,B00170HCOO,purchase,5.0,2013-07-12
612,AZLX03I3SLQ6H,B003OC6LWM,purchase,5.0,2013-06-15
613,AGOS889EYCZ6I,B001OWE4SM,purchase,5.0,2013-01-04
614,A1MP83EDXKTT0X,B0018C8QKU,purchase,5.0,2013-08-28
615,AUPIVCP28NXK3,B001QWW05E,purchase,5.0,2011-01-14
616,A2GFB5VS2JSQBT,B003UH0Z9Q,purchase,5.0,2013-01-15
617,A3856QSM0U1PJH,B0056BWYAC,purchase,5.0,2014-01-23
618,AFI7FJ9C19KL3,B0064C5Z0I,purchase,5.0,2012-11-18
619,A22Z4PC8DAO9CN,B008EO263I,purchase,5.0,2013-01-24
620,A1ONH5LWTVV5UU,B0012062FE,purchase,5.0,2010-08-05
621,A77LSZ526K877,B0039X2GAC,purchase,5.0,2013-09-24
622,A1IXR4IHOH1AFT,B004LEAKG0,purchase,5.0,2011-10-20
623,A1CO6I7NFDDTJB,B005H2C6LC,purchase,5.0,2014-04-24
624,A1TLA3AD96MBWG,B001TH7GVE,add_to_cart,4.0,2014-01-29
625,A3EN028PRSHNWM,B00CLFAEVM,purchase,5.0,2013-12-10
626,A1P9RKER6DKZWU,B001NXDQD6,purchase,5.0,2011-01-03
627,A1H0D7635GEEJ1,B0025EWXEU,purchase,5.0,2011-04-30
628,A2OBDNQ5ZYU1L8,B000I3NUQ0,purchase,5.0,2007-11-08
629,ATSMCI3P80668,B001C473E4,purchase,5.0,2010-12-21
630,A2ZCWSZICBSO8Z,B0086V637Y,purchase,5.0,2012-10-06
631,A3M2JU46KYE61B,B001UQ6F4S,view,1.0,2010-05-12
632,A1HBJO1P8OQ4YW,B00CENPB28,purchase,5.0,2013-10-08
633,AFMZUC60X1KEO,B002QG2H7K,purchase,5.0,2011-07-06
634,AEYNJAOO0AJ50,B00A8K00SO,purchase,5.0,2014-01-26
635,ABTLEHM2QS9HH,B0012IJYZQ,purchase,5.0,2012-01-03
636,A3T4XDOCBQBRKU,B002SGATH8,purchase,5.0,2012-08-26
637,A15ZSV2U4FPFA7,B003VANO7C,purchase,5.0,2013-07-19
638,AKSTTBUJN6ES8,B0056TYRMW,purchase,5.0,2013-11-16
639,A3B4ONQ8K44XAT,B001U6YGN0,purchase,5.0,2009-11-18
640,AI1R509LYLMYR,B001OS8YMI,purchase,5.0,2013-02-22
641,A2Q8SB6GUYJVUD,B005S6TOZ8,purchase,5.0,2011-12-19
642,AGEWOMQ90BV8R,B002DW99H8,add_to_cart,4.0,2012-08-28
643,A39VLN90M0D8XL,B000E5GKW8,purchase,5.0,2006-09-19
644,AI1J8UQELHK8L,B001QFZMB0,add_to_cart,4.0,2009-06-03
645,AWE18PZLN55MS,B008O05UGW,add_to_cart,4.0,2014-07-11
646,A19ZE9E4C1L3IY,B000WXB7MK,purchase,5.0,2008-08-22
647,A39LJHLYFVGEYD,B000BV8604,add_to_cart,4.0,2014-05-10
648,A3NA11HX8HY85O,B0013YGMRC,purchase,5.0,2014-02-08
649,A3A4A1AG8TF11S,B008LTBITY,purchase,5.0,2013-05-09
650,A1PSVQT9RIT8XS,B0032ALW5C,purchase,5.0,2010-03-17
651,A1I9U4ROPSAK9X,B002WE6D44,purchase,5.0,2013-01-24
652,A2EMM13TIU7IML,B006ZH4PF8,view,1.0,2012-05-10
653,A3UMNO0WJS929H,B002TFZ60I,purchase,5.0,2012-12-13
654,AGCZ7KS4UUWHB,B00322PYXG,purchase,5.0,2010-08-23
655,AQXFP6WJWLOXD,B000RQSGYO,purchase,5.0,2014-04-06
656,A1EXLQ55ZM79TY,B002WDJRMA,view,2.0,2012-02-11
657,A3ABUSQWGCUQVR,B0039XRJ5Y,purchase,5.0,2011-06-28
658,A38PFMGB7UP7T3,B00006I5J7,purchase,5.0,2013-10-03
659,AOMWHMRZ0FA9F,B005DKZTMG,purchase,5.0,2012-12-04
660,AI7WXHDA2OJXH,B003ES5ZUU,purchase,5.0,2013-03-01
661,A2O54GTL3ZNY6F,B0009M1O9A,wishlist,3.0,2013-08-09
662,A3K0KXXYDEPUR8,B0036W9QEK,purchase,5.0,2013-10-18
663,A2PLFW28V4FBJ8,B00GAX5XSU,add_to_cart,4.0,2014-07-22
664,A1258R19JDX5AF,B0043EV20Q,add_to_cart,4.0,2012-10-24
665,A23LKM9X8Q0J4J,B000636JD8,add_to_cart,4.0,2005-05-12
666,A14VU4JCG259HH,B002ZIMEMW,purchase,5.0,2013-08-22
667,A25H1KRJXO3QB0,B006UH7974,purchase,5.0,2013-03-11
668,A044714932EDM0IRNYPZ,B00B8P8IVO,purchase,5.0,2013-07-10
669,A1LJRTY6SX1Y2G,B002TLT10I,purchase,5.0,2013-12-31
670,AVZH5NNFUAFYN,B004VCVTPI,view,1.0,2012-07-16
671,A2TK9LBQ3DLW17,B00C27S3WG,purchase,5.0,2013-12-06
672,A2SBFXPN5V6A6X,B00HMZG3YS,purchase,5.0,2014-04-24
673,A1UKJJSO8A7345,B0043TB9D6,purchase,5.0,2013-12-07
674,A3VWWFSJ8XEH98,B00644JO9O,purchase,5.0,2013-05-10
675,AQ24060XOMCHM,B0007U00X0,purchase,5.0,2013-10-12
676,A1W12BCLXXTXD4,B0099QZ2BI,purchase,5.0,2013-02-06
677,A7PQM07T0DU3,B00GHY5JAO,wishlist,3.0,2014-07-01
678,A2FV8TG2IOP1GL,B006BT8PWO,add_to_cart,4.0,2014-04-15
679,A1VZFW2QL9O2Y8,B000ZD0CV4,purchase,5.0,2014-03-21
680,A1AK24HIWGNHNT,B002MU1ZRS,purchase,5.0,2011-03-13
681,A1CJTXVOUBPYQV,B004FLL53Q,purchase,5.0,2012-12-24
682,AQPBUAJVDUV30,B00EXPSEFQ,wishlist,3.0,2014-02-09
683,A3USVH6UDIC7BK,B000BAAM1G,add_to_cart,4.0,2006-04-17
684,A1T2ENN9LFDCDD,B004GUT1QO,wishlist,3.0,2012-06-26
685,AYO1146CBIV5C,B00II6VYI0,purchase,5.0,2014-05-02
686,A2FMC0XMUAYS7P,B003CK10DG,add_to_cart,4.0,2012-11-06
687,A3JTYP3IOAHWWV,B007CM2RG4,purchase,5.0,2013-01-07
688,A1NRM08DU3BM1A,B003B8VBJ2,purchase,5.0,2012-12-11
689,AS6XWMBTTW6ZC,B008AST7R6,purchase,5.0,2013-12-03
